thisDate,branch name,new files,existing files,Total files
3/8/2022,HEBERT CHITEPO,11,14,25
3/9/2022,HEBERT CHITEPO,5,15,20
3/10/2022,HEBERT CHITEPO,11,11,22
3/11/2022,HEBERT CHITEPO,10,16,26
3/12/2022,HEBERT CHITEPO,5,13,18
3/13/2022,HEBERT CHITEPO,5,11,16
3/14/2022,HEBERT CHITEPO,7,11,18
3/15/2022,HEBERT CHITEPO,7,7,14
3/16/2022,HEBERT CHITEPO,12,7,19
3/17/2022,HEBERT CHITEPO,11,10,21
3/18/2022,HEBERT CHITEPO,8,12,20
3/19/2022,HEBERT CHITEPO,9,10,19
3/20/2022,HEBERT CHITEPO,8,11,19
3/21/2022,HEBERT CHITEPO,12,11,23
3/22/2022,HEBERT CHITEPO,9,15,24
3/23/2022,HEBERT CHITEPO,7,14,21
3/24/2022,HEBERT CHITEPO,18,9,27
3/25/2022,HEBERT CHITEPO,13,23,36
3/26/2022,HEBERT CHITEPO,20,18,38
3/27/2022,HEBERT CHITEPO,6,18,24
3/28/2022,HEBERT CHITEPO,17,12,29
3/29/2022,HEBERT CHITEPO,10,18,28
3/30/2022,HEBERT CHITEPO,4,17,21
3/31/2022,HEBERT CHITEPO,11,9,20
4/1/2022,HEBERT CHITEPO,17,15,32
4/2/2022,HEBERT CHITEPO,9,18,27
4/3/2022,HEBERT CHITEPO,12,15,27
4/4/2022,HEBERT CHITEPO,12,15,27
4/5/2022,HEBERT CHITEPO,12,14,26
4/6/2022,HEBERT CHITEPO,5,16,21
4/7/2022,HEBERT CHITEPO,8,16,24
4/8/2022,HEBERT CHITEPO,4,17,21
4/9/2022,HEBERT CHITEPO,14,8,22
4/10/2022,HEBERT CHITEPO,13,17,30
4/11/2022,HEBERT CHITEPO,14,19,33
4/12/2022,HEBERT CHITEPO,8,23,31
4/13/2022,HEBERT CHITEPO,8,15,23
4/14/2022,HEBERT CHITEPO,9,15,24
4/15/2022,HEBERT CHITEPO,9,15,24
4/16/2022,HEBERT CHITEPO,12,14,26
4/17/2022,HEBERT CHITEPO,6,13,19
4/18/2022,HEBERT CHITEPO,12,11,23
4/19/2022,HEBERT CHITEPO,9,11,20
4/20/2022,HEBERT CHITEPO,9,14,23
4/21/2022,HEBERT CHITEPO,15,13,28
4/22/2022,HEBERT CHITEPO,9,19,28
4/23/2022,HEBERT CHITEPO,11,16,27
4/24/2022,HEBERT CHITEPO,10,11,21
4/25/2022,HEBERT CHITEPO,5,10,15
4/26/2022,HEBERT CHITEPO,12,7,19
4/27/2022,HEBERT CHITEPO,9,10,19
4/28/2022,HEBERT CHITEPO,8,14,22
4/29/2022,HEBERT CHITEPO,7,15,22
4/30/2022,HEBERT CHITEPO,9,9,18
5/1/2022,HEBERT CHITEPO,11,9,20
5/2/2022,HEBERT CHITEPO,14,12,26
5/3/2022,HEBERT CHITEPO,15,16,31
5/4/2022,HEBERT CHITEPO,9,16,25
5/5/2022,HEBERT CHITEPO,11,11,22
5/6/2022,HEBERT CHITEPO,10,16,26
5/7/2022,HEBERT CHITEPO,9,17,26
5/8/2022,HEBERT CHITEPO,12,17,29
5/9/2022,HEBERT CHITEPO,11,19,30
5/10/2022,HEBERT CHITEPO,11,17,28
5/11/2022,HEBERT CHITEPO,12,22,34
5/12/2022,HEBERT CHITEPO,5,23,28
5/13/2022,HEBERT CHITEPO,16,13,29
5/14/2022,HEBERT CHITEPO,10,15,25
5/15/2022,HEBERT CHITEPO,9,15,24
5/16/2022,HEBERT CHITEPO,9,13,22
5/17/2022,HEBERT CHITEPO,9,16,25
5/18/2022,HEBERT CHITEPO,11,16,27
5/19/2022,HEBERT CHITEPO,8,21,29
5/20/2022,HEBERT CHITEPO,12,18,30
5/21/2022,HEBERT CHITEPO,8,16,24
5/22/2022,HEBERT CHITEPO,13,12,25
5/23/2022,HEBERT CHITEPO,9,17,26
5/24/2022,HEBERT CHITEPO,7,14,21
5/25/2022,HEBERT CHITEPO,10,9,19
5/26/2022,HEBERT CHITEPO,12,14,26
5/27/2022,HEBERT CHITEPO,13,18,31
5/28/2022,HEBERT CHITEPO,10,17,27
5/29/2022,HEBERT CHITEPO,14,14,28
5/30/2022,HEBERT CHITEPO,17,16,33
5/31/2022,HEBERT CHITEPO,12,27,39
6/1/2022,HEBERT CHITEPO,8,19,27
6/2/2022,HEBERT CHITEPO,12,15,27
6/3/2022,HEBERT CHITEPO,15,15,30
6/4/2022,HEBERT CHITEPO,14,15,29
6/5/2022,HEBERT CHITEPO,10,17,27
6/6/2022,HEBERT CHITEPO,15,15,30
6/7/2022,HEBERT CHITEPO,17,18,35
6/8/2022,HEBERT CHITEPO,9,19,28
6/9/2022,HEBERT CHITEPO,10,17,27
6/10/2022,HEBERT CHITEPO,10,10,20
6/11/2022,HEBERT CHITEPO,10,12,22
6/12/2022,HEBERT CHITEPO,14,12,26
6/13/2022,HEBERT CHITEPO,14,14,28
6/14/2022,HEBERT CHITEPO,15,14,29
6/15/2022,HEBERT CHITEPO,21,13,34
6/16/2022,HEBERT CHITEPO,13,21,34
6/17/2022,HEBERT CHITEPO,14,21,35
6/18/2022,HEBERT CHITEPO,13,20,33
6/19/2022,HEBERT CHITEPO,16,17,33
6/20/2022,HEBERT CHITEPO,6,18,24
6/21/2022,HEBERT CHITEPO,10,11,21
6/22/2022,HEBERT CHITEPO,11,13,24
6/23/2022,HEBERT CHITEPO,11,14,25
6/24/2022,HEBERT CHITEPO,9,15,24
6/25/2022,HEBERT CHITEPO,10,13,23
6/26/2022,HEBERT CHITEPO,12,11,23
6/27/2022,HEBERT CHITEPO,8,13,21
6/28/2022,HEBERT CHITEPO,16,10,26
6/29/2022,HEBERT CHITEPO,6,16,22
6/30/2022,HEBERT CHITEPO,10,16,26
7/1/2022,HEBERT CHITEPO,12,17,29
7/2/2022,HEBERT CHITEPO,14,16,30
7/3/2022,HEBERT CHITEPO,15,14,29
7/4/2022,HEBERT CHITEPO,10,17,27
7/5/2022,HEBERT CHITEPO,11,15,26
7/6/2022,HEBERT CHITEPO,12,19,31
7/7/2022,HEBERT CHITEPO,13,23,36
7/8/2022,HEBERT CHITEPO,12,15,27
7/9/2022,HEBERT CHITEPO,11,16,27
7/10/2022,HEBERT CHITEPO,11,12,23
7/11/2022,HEBERT CHITEPO,14,14,28
7/12/2022,HEBERT CHITEPO,13,16,29
7/13/2022,HEBERT CHITEPO,14,17,31
7/14/2022,HEBERT CHITEPO,15,18,33
7/15/2022,HEBERT CHITEPO,11,18,29
7/16/2022,HEBERT CHITEPO,7,16,23
7/17/2022,HEBERT CHITEPO,16,11,27
7/18/2022,HEBERT CHITEPO,6,22,28
7/19/2022,HEBERT CHITEPO,19,14,33
7/20/2022,HEBERT CHITEPO,14,19,33
7/21/2022,HEBERT CHITEPO,8,21,29
7/22/2022,HEBERT CHITEPO,13,18,31
7/23/2022,HEBERT CHITEPO,8,19,27
7/24/2022,HEBERT CHITEPO,8,16,24
7/25/2022,HEBERT CHITEPO,12,16,28
7/26/2022,HEBERT CHITEPO,10,17,27
7/27/2022,HEBERT CHITEPO,11,16,27
7/28/2022,HEBERT CHITEPO,12,18,30
7/29/2022,HEBERT CHITEPO,9,20,29
7/30/2022,HEBERT CHITEPO,12,11,23
7/31/2022,HEBERT CHITEPO,9,19,28
8/1/2022,HEBERT CHITEPO,8,17,25
8/2/2022,HEBERT CHITEPO,7,22,29
8/3/2022,HEBERT CHITEPO,18,15,33
8/4/2022,HEBERT CHITEPO,13,21,34
8/5/2022,HEBERT CHITEPO,8,23,31
8/6/2022,HEBERT CHITEPO,11,14,25
8/7/2022,HEBERT CHITEPO,9,14,23
8/8/2022,HEBERT CHITEPO,15,16,31
8/9/2022,HEBERT CHITEPO,8,20,28
8/10/2022,HEBERT CHITEPO,11,20,31
8/11/2022,HEBERT CHITEPO,11,13,24
8/12/2022,HEBERT CHITEPO,8,10,18
8/13/2022,HEBERT CHITEPO,9,10,19
8/14/2022,HEBERT CHITEPO,5,10,15
8/15/2022,HEBERT CHITEPO,10,8,18
8/16/2022,HEBERT CHITEPO,8,10,18
8/17/2022,HEBERT CHITEPO,4,10,14
8/18/2022,HEBERT CHITEPO,9,7,16
8/19/2022,HEBERT CHITEPO,9,11,20
8/20/2022,HEBERT CHITEPO,7,10,17
8/21/2022,HEBERT CHITEPO,6,9,15
8/22/2022,HEBERT CHITEPO,8,11,19
8/23/2022,HEBERT CHITEPO,10,11,21
8/24/2022,HEBERT CHITEPO,6,10,16
8/25/2022,HEBERT CHITEPO,6,11,17
8/26/2022,HEBERT CHITEPO,5,12,17
8/27/2022,HEBERT CHITEPO,12,8,20
8/28/2022,HEBERT CHITEPO,8,14,22
8/29/2022,HEBERT CHITEPO,8,12,20
8/30/2022,HEBERT CHITEPO,15,9,24
8/31/2022,HEBERT CHITEPO,6,13,19
9/1/2022,HEBERT CHITEPO,8,13,21
9/2/2022,HEBERT CHITEPO,5,8,13
9/3/2022,HEBERT CHITEPO,19,10,29
9/4/2022,HEBERT CHITEPO,8,22,30
9/5/2022,HEBERT CHITEPO,6,17,23
9/6/2022,HEBERT CHITEPO,5,14,19
9/7/2022,HEBERT CHITEPO,13,9,22
9/8/2022,HEBERT CHITEPO,10,14,24
9/9/2022,HEBERT CHITEPO,12,17,29
9/10/2022,HEBERT CHITEPO,9,18,27
9/11/2022,HEBERT CHITEPO,8,16,24
9/12/2022,HEBERT CHITEPO,7,15,22
9/13/2022,HEBERT CHITEPO,7,17,24
9/14/2022,HEBERT CHITEPO,9,12,21
9/15/2022,HEBERT CHITEPO,9,13,22
9/16/2022,HEBERT CHITEPO,4,14,18
9/17/2022,HEBERT CHITEPO,4,13,17
9/18/2022,HEBERT CHITEPO,11,9,20
9/19/2022,HEBERT CHITEPO,7,15,22
9/20/2022,HEBERT CHITEPO,11,14,25
9/21/2022,HEBERT CHITEPO,12,22,34
9/22/2022,HEBERT CHITEPO,9,19,28
9/23/2022,HEBERT CHITEPO,7,22,29
9/24/2022,HEBERT CHITEPO,10,15,25
9/25/2022,HEBERT CHITEPO,11,16,27
9/26/2022,HEBERT CHITEPO,4,21,25
9/27/2022,HEBERT CHITEPO,11,15,26
9/28/2022,HEBERT CHITEPO,9,17,26
9/29/2022,HEBERT CHITEPO,9,15,24
9/30/2022,HEBERT CHITEPO,7,14,21
10/1/2022,HEBERT CHITEPO,9,11,20
10/2/2022,HEBERT CHITEPO,11,13,24
10/3/2022,HEBERT CHITEPO,9,16,25
10/4/2022,HEBERT CHITEPO,7,13,20
10/5/2022,HEBERT CHITEPO,7,11,18
10/6/2022,HEBERT CHITEPO,11,11,22
10/7/2022,HEBERT CHITEPO,7,15,22
10/8/2022,HEBERT CHITEPO,8,14,22
10/9/2022,HEBERT CHITEPO,14,15,29
10/10/2022,HEBERT CHITEPO,9,17,26
10/11/2022,HEBERT CHITEPO,11,16,27
10/12/2022,HEBERT CHITEPO,8,15,23
10/13/2022,HEBERT CHITEPO,13,12,25
10/14/2022,HEBERT CHITEPO,7,21,28
10/15/2022,HEBERT CHITEPO,15,12,27
10/16/2022,HEBERT CHITEPO,11,9,20
10/17/2022,HEBERT CHITEPO,5,14,19
10/18/2022,HEBERT CHITEPO,7,10,17
10/19/2022,HEBERT CHITEPO,13,10,23
10/20/2022,HEBERT CHITEPO,8,16,24
10/21/2022,HEBERT CHITEPO,7,10,17
10/22/2022,HEBERT CHITEPO,10,10,20
10/23/2022,HEBERT CHITEPO,11,10,21
10/24/2022,HEBERT CHITEPO,4,15,19
10/25/2022,HEBERT CHITEPO,8,13,21
10/26/2022,HEBERT CHITEPO,10,8,18
10/27/2022,HEBERT CHITEPO,6,11,17
10/28/2022,HEBERT CHITEPO,4,11,15
10/29/2022,HEBERT CHITEPO,8,7,15
10/30/2022,HEBERT CHITEPO,5,7,12
10/31/2022,HEBERT CHITEPO,8,8,16
11/1/2022,HEBERT CHITEPO,14,12,26
11/2/2022,HEBERT CHITEPO,4,13,17
11/3/2022,HEBERT CHITEPO,12,8,20
11/4/2022,HEBERT CHITEPO,7,14,21
11/5/2022,HEBERT CHITEPO,9,9,18
11/6/2022,HEBERT CHITEPO,7,11,18
11/7/2022,HEBERT CHITEPO,11,10,21
11/8/2022,HEBERT CHITEPO,9,9,18
11/9/2022,HEBERT CHITEPO,7,10,17
11/10/2022,HEBERT CHITEPO,9,12,21
11/11/2022,HEBERT CHITEPO,9,16,25
11/12/2022,HEBERT CHITEPO,5,15,20
11/13/2022,HEBERT CHITEPO,10,9,19
11/14/2022,HEBERT CHITEPO,9,11,20
11/15/2022,HEBERT CHITEPO,6,13,19
11/16/2022,HEBERT CHITEPO,10,11,21
11/17/2022,HEBERT CHITEPO,9,12,21
11/18/2022,HEBERT CHITEPO,12,11,23
11/19/2022,HEBERT CHITEPO,10,13,23
11/20/2022,HEBERT CHITEPO,9,13,22
11/21/2022,HEBERT CHITEPO,11,12,23
11/22/2022,HEBERT CHITEPO,9,12,21
11/23/2022,HEBERT CHITEPO,4,12,16
11/24/2022,HEBERT CHITEPO,7,8,15
11/25/2022,HEBERT CHITEPO,6,9,15
11/26/2022,HEBERT CHITEPO,9,8,17
11/27/2022,HEBERT CHITEPO,8,9,17
11/28/2022,HEBERT CHITEPO,8,12,20
11/29/2022,HEBERT CHITEPO,7,12,19
11/30/2022,HEBERT CHITEPO,11,8,19
12/1/2022,HEBERT CHITEPO,15,13,28
12/2/2022,HEBERT CHITEPO,8,20,28
12/3/2022,HEBERT CHITEPO,12,11,23
12/4/2022,HEBERT CHITEPO,6,10,16
12/5/2022,HEBERT CHITEPO,9,11,20
12/6/2022,HEBERT CHITEPO,7,12,19
12/7/2022,HEBERT CHITEPO,10,13,23
12/8/2022,HEBERT CHITEPO,10,13,23
12/9/2022,HEBERT CHITEPO,14,18,32
12/10/2022,HEBERT CHITEPO,12,17,29
12/11/2022,HEBERT CHITEPO,12,16,28
12/12/2022,HEBERT CHITEPO,11,19,30
12/13/2022,HEBERT CHITEPO,5,12,17
12/14/2022,HEBERT CHITEPO,4,7,11
12/15/2022,HEBERT CHITEPO,12,7,19
12/16/2022,HEBERT CHITEPO,9,12,21
12/17/2022,HEBERT CHITEPO,13,14,27
12/18/2022,HEBERT CHITEPO,5,15,20
12/19/2022,HEBERT CHITEPO,5,11,16
12/20/2022,HEBERT CHITEPO,14,8,22
12/21/2022,HEBERT CHITEPO,8,17,25
12/22/2022,HEBERT CHITEPO,9,12,21
12/23/2022,HEBERT CHITEPO,10,11,21
12/24/2022,HEBERT CHITEPO,11,16,27
12/25/2022,HEBERT CHITEPO,15,17,32
12/26/2022,HEBERT CHITEPO,5,17,22
12/27/2022,HEBERT CHITEPO,7,11,18
12/28/2022,HEBERT CHITEPO,12,10,22
12/29/2022,HEBERT CHITEPO,7,16,23
12/30/2022,HEBERT CHITEPO,14,11,25
12/31/2022,HEBERT CHITEPO,12,11,23
1/4/2022,HWANGE,1,1,2
1/8/2022,HWANGE,1,0,1
1/9/2022,HWANGE,3,1,4
1/12/2022,HWANGE,2,1,3
1/15/2022,HWANGE,2,1,3
1/17/2022,HWANGE,3,0,3
1/21/2022,HWANGE,1,0,1
1/22/2022,HWANGE,1,1,2
1/23/2022,HWANGE,1,2,3
1/26/2022,HWANGE,2,2,4
1/28/2022,HWANGE,2,1,3
1/29/2022,HWANGE,1,1,2
1/30/2022,HWANGE,1,1,2
2/2/2022,HWANGE,2,0,2
2/3/2022,HWANGE,1,1,2
2/4/2022,HWANGE,3,2,5
2/9/2022,HWANGE,4,0,4
2/16/2022,HWANGE,3,0,3
2/20/2022,HWANGE,1,2,3
2/23/2022,HWANGE,1,0,1
2/24/2022,HWANGE,1,1,2
2/25/2022,HWANGE,2,1,3
3/5/2022,HWANGE,1,0,1
3/9/2022,HWANGE,3,1,4
3/12/2022,HWANGE,2,0,2
3/14/2022,HWANGE,1,1,2
3/15/2022,HWANGE,5,2,7
3/16/2022,HWANGE,2,7,9
3/23/2022,HWANGE,1,2,3
3/26/2022,HWANGE,2,2,4
3/28/2022,HWANGE,3,1,4
3/31/2022,HWANGE,1,0,1
4/7/2022,HWANGE,1,1,2
4/8/2022,HWANGE,5,2,7
4/9/2022,HWANGE,1,2,3
4/10/2022,HWANGE,2,2,4
4/12/2022,HWANGE,1,1,2
4/15/2022,HWANGE,1,0,1
4/16/2022,HWANGE,2,1,3
4/17/2022,HWANGE,1,3,4
4/20/2022,HWANGE,1,1,2
4/26/2022,HWANGE,2,2,4
4/28/2022,HWANGE,2,3,5
4/30/2022,HWANGE,1,1,2
5/1/2022,HWANGE,3,1,4
5/2/2022,HWANGE,2,3,5
5/4/2022,HWANGE,2,1,3
5/7/2022,HWANGE,1,0,1
5/9/2022,HWANGE,2,0,2
5/11/2022,HWANGE,1,0,1
5/12/2022,HWANGE,2,1,3
5/14/2022,HWANGE,2,0,2
5/15/2022,HWANGE,2,1,3
5/18/2022,HWANGE,2,0,2
5/21/2022,HWANGE,1,0,1
5/22/2022,HWANGE,2,1,3
5/26/2022,HWANGE,1,0,1
5/31/2022,HWANGE,1,0,1
6/3/2022,HWANGE,1,1,2
6/5/2022,HWANGE,2,2,4
6/7/2022,HWANGE,2,1,3
6/16/2022,HWANGE,1,1,2
6/23/2022,HWANGE,1,0,1
6/24/2022,HWANGE,1,1,2
6/26/2022,HWANGE,1,1,2
6/30/2022,HWANGE,1,0,1
7/1/2022,HWANGE,1,1,2
7/6/2022,HWANGE,2,0,2
7/8/2022,HWANGE,1,0,1
7/9/2022,HWANGE,1,1,2
7/11/2022,HWANGE,1,1,2
7/15/2022,HWANGE,1,0,1
7/17/2022,HWANGE,1,2,3
7/20/2022,HWANGE,2,0,2
7/24/2022,HWANGE,1,2,3
7/25/2022,HWANGE,1,2,3
7/26/2022,HWANGE,2,1,3
7/27/2022,HWANGE,2,2,4
7/31/2022,HWANGE,1,0,1
8/6/2022,HWANGE,1,0,1
8/7/2022,HWANGE,2,1,3
8/13/2022,HWANGE,2,0,2
8/14/2022,HWANGE,1,1,2
8/17/2022,HWANGE,2,1,3
8/20/2022,HWANGE,2,1,3
8/24/2022,HWANGE,1,0,1
8/29/2022,HWANGE,1,0,1
8/31/2022,HWANGE,3,1,4
9/3/2022,HWANGE,1,0,1
9/5/2022,HWANGE,2,2,4
9/15/2022,HWANGE,1,0,1
9/20/2022,HWANGE,2,1,3
9/25/2022,HWANGE,1,0,1
9/26/2022,HWANGE,1,1,2
10/1/2022,HWANGE,1,1,2
10/3/2022,HWANGE,2,1,3
10/5/2022,HWANGE,4,1,5
10/6/2022,HWANGE,1,5,6
10/9/2022,HWANGE,3,0,3
10/11/2022,HWANGE,2,1,3
10/19/2022,HWANGE,2,0,2
10/21/2022,HWANGE,1,1,2
10/24/2022,HWANGE,2,1,3
10/28/2022,HWANGE,3,0,3
10/29/2022,HWANGE,1,0,1
11/4/2022,HWANGE,1,0,1
11/6/2022,HWANGE,3,1,4
11/7/2022,HWANGE,1,4,5
11/9/2022,HWANGE,1,0,1
11/20/2022,HWANGE,1,0,1
11/22/2022,HWANGE,1,1,2
11/23/2022,HWANGE,2,1,3
11/30/2022,HWANGE,1,0,1
12/8/2022,HWANGE,2,0,2
12/11/2022,HWANGE,1,1,2
12/15/2022,HWANGE,3,0,3
12/17/2022,HWANGE,1,1,2
12/21/2022,HWANGE,1,0,1
12/22/2022,HWANGE,1,1,2
12/24/2022,HWANGE,1,0,1
12/26/2022,HWANGE,1,0,1
12/29/2022,HWANGE,5,1,6
12/31/2022,HWANGE,1,0,1
1/1/2022,KADOMA,2,3,5
1/2/2022,KADOMA,2,2,4
1/3/2022,KADOMA,1,1,2
1/4/2022,KADOMA,2,1,3
1/5/2022,KADOMA,2,1,3
1/6/2022,KADOMA,2,2,4
1/8/2022,KADOMA,1,0,1
1/16/2022,KADOMA,4,0,4
1/23/2022,KADOMA,2,0,2
1/25/2022,KADOMA,1,1,2
1/26/2022,KADOMA,2,2,4
1/27/2022,KADOMA,1,1,2
1/30/2022,KADOMA,4,0,4
2/1/2022,KADOMA,1,0,1
2/2/2022,KADOMA,1,1,2
2/4/2022,KADOMA,1,0,1
2/5/2022,KADOMA,2,1,3
2/6/2022,KADOMA,1,1,2
2/14/2022,KADOMA,3,0,3
2/19/2022,KADOMA,2,0,2
2/20/2022,KADOMA,1,1,2
2/22/2022,KADOMA,4,1,5
2/26/2022,KADOMA,2,0,2
2/28/2022,KADOMA,2,1,3
3/1/2022,KADOMA,4,1,5
3/2/2022,KADOMA,1,2,3
3/3/2022,KADOMA,2,1,3
3/7/2022,KADOMA,1,0,1
3/10/2022,KADOMA,1,0,1
3/12/2022,KADOMA,2,1,3
3/13/2022,KADOMA,1,1,2
3/14/2022,KADOMA,1,2,3
3/16/2022,KADOMA,1,0,1
3/19/2022,KADOMA,3,0,3
3/20/2022,KADOMA,1,2,3
3/21/2022,KADOMA,2,1,3
3/22/2022,KADOMA,2,2,4
3/23/2022,KADOMA,1,0,1
3/24/2022,KADOMA,3,1,4
3/25/2022,KADOMA,3,3,6
3/26/2022,KADOMA,3,1,4
3/27/2022,KADOMA,1,1,2
3/28/2022,KADOMA,2,1,3
3/30/2022,KADOMA,1,0,1
3/31/2022,KADOMA,2,1,3
4/3/2022,KADOMA,1,0,1
4/8/2022,KADOMA,2,0,2
4/11/2022,KADOMA,1,0,1
4/13/2022,KADOMA,2,0,2
4/14/2022,KADOMA,1,1,2
4/16/2022,KADOMA,2,0,2
4/19/2022,KADOMA,1,0,1
4/20/2022,KADOMA,2,1,3
4/22/2022,KADOMA,2,1,3
4/23/2022,KADOMA,2,3,5
4/24/2022,KADOMA,2,2,4
4/25/2022,KADOMA,2,2,4
4/26/2022,KADOMA,1,2,3
5/2/2022,KADOMA,4,0,4
5/4/2022,KADOMA,7,0,7
5/5/2022,KADOMA,2,6,8
5/6/2022,KADOMA,2,3,5
5/7/2022,KADOMA,1,2,3
5/10/2022,KADOMA,1,0,1
5/13/2022,KADOMA,2,0,2
5/18/2022,KADOMA,3,0,3
5/19/2022,KADOMA,1,1,2
5/20/2022,KADOMA,1,1,2
5/21/2022,KADOMA,1,1,2
5/23/2022,KADOMA,2,0,2
5/25/2022,KADOMA,1,1,2
5/26/2022,KADOMA,1,1,2
5/27/2022,KADOMA,1,1,2
5/28/2022,KADOMA,2,1,3
5/30/2022,KADOMA,1,1,2
6/3/2022,KADOMA,2,0,2
6/6/2022,KADOMA,2,0,2
6/7/2022,KADOMA,2,0,2
6/8/2022,KADOMA,1,1,2
6/9/2022,KADOMA,3,2,5
6/13/2022,KADOMA,2,1,3
6/15/2022,KADOMA,3,0,3
6/17/2022,KADOMA,2,1,3
6/18/2022,KADOMA,2,2,4
6/20/2022,KADOMA,6,0,6
6/22/2022,KADOMA,1,3,4
6/24/2022,KADOMA,3,1,4
6/30/2022,KADOMA,1,0,1
7/2/2022,KADOMA,1,0,1
7/3/2022,KADOMA,1,1,2
7/4/2022,KADOMA,1,1,2
7/7/2022,KADOMA,1,1,2
7/8/2022,KADOMA,1,0,1
7/10/2022,KADOMA,3,0,3
7/14/2022,KADOMA,1,0,1
7/16/2022,KADOMA,3,1,4
7/18/2022,KADOMA,1,1,2
7/23/2022,KADOMA,2,0,2
7/24/2022,KADOMA,2,2,4
7/25/2022,KADOMA,1,1,2
7/26/2022,KADOMA,2,1,3
7/28/2022,KADOMA,3,1,4
7/29/2022,KADOMA,2,1,3
8/1/2022,KADOMA,2,0,2
8/2/2022,KADOMA,1,2,3
8/3/2022,KADOMA,1,0,1
8/9/2022,KADOMA,2,0,2
8/10/2022,KADOMA,1,1,2
8/11/2022,KADOMA,2,0,2
8/13/2022,KADOMA,2,0,2
8/15/2022,KADOMA,2,1,3
8/18/2022,KADOMA,2,0,2
8/19/2022,KADOMA,1,1,2
8/20/2022,KADOMA,1,1,2
8/23/2022,KADOMA,3,0,3
8/26/2022,KADOMA,1,0,1
8/27/2022,KADOMA,1,1,2
8/30/2022,KADOMA,1,0,1
9/4/2022,KADOMA,1,0,1
9/5/2022,KADOMA,2,1,3
9/7/2022,KADOMA,1,1,2
9/8/2022,KADOMA,3,1,4
9/13/2022,KADOMA,1,0,1
9/16/2022,KADOMA,1,0,1
9/19/2022,KADOMA,2,0,2
9/20/2022,KADOMA,3,1,4
9/27/2022,KADOMA,1,0,1
9/28/2022,KADOMA,3,1,4
9/30/2022,KADOMA,2,0,2
10/2/2022,KADOMA,1,0,1
10/3/2022,KADOMA,2,1,3
10/6/2022,KADOMA,1,0,1
10/9/2022,KADOMA,3,0,3
10/12/2022,KADOMA,1,0,1
10/15/2022,KADOMA,1,0,1
10/17/2022,KADOMA,1,0,1
10/21/2022,KADOMA,1,0,1
10/23/2022,KADOMA,1,1,2
10/28/2022,KADOMA,2,0,2
10/30/2022,KADOMA,2,0,2
11/2/2022,KADOMA,1,0,1
11/3/2022,KADOMA,1,1,2
11/4/2022,KADOMA,3,2,5
11/5/2022,KADOMA,1,2,3
11/7/2022,KADOMA,2,1,3
11/8/2022,KADOMA,1,2,3
11/9/2022,KADOMA,2,2,4
11/10/2022,KADOMA,1,2,3
11/16/2022,KADOMA,1,0,1
11/17/2022,KADOMA,1,1,2
11/18/2022,KADOMA,1,1,2
11/20/2022,KADOMA,1,0,1
11/22/2022,KADOMA,2,0,2
11/23/2022,KADOMA,5,1,6
11/24/2022,KADOMA,2,4,6
11/25/2022,KADOMA,1,2,3
11/27/2022,KADOMA,2,1,3
12/1/2022,KADOMA,2,0,2
12/4/2022,KADOMA,1,1,2
12/5/2022,KADOMA,1,2,3
12/7/2022,KADOMA,1,0,1
12/8/2022,KADOMA,2,0,2
12/15/2022,KADOMA,3,0,3
12/18/2022,KADOMA,3,0,3
12/19/2022,KADOMA,4,0,4
12/20/2022,KADOMA,2,1,3
12/21/2022,KADOMA,1,1,2
12/24/2022,KADOMA,2,0,2
12/26/2022,KADOMA,1,0,1
12/27/2022,KADOMA,2,1,3
12/28/2022,KADOMA,1,1,2
12/30/2022,KADOMA,1,0,1
1/1/2022,MARONDERA EXT4121,2,3,5
1/2/2022,MARONDERA EXT4121,3,3,6
1/3/2022,MARONDERA EXT4121,4,2,6
1/4/2022,MARONDERA EXT4121,2,4,6
1/6/2022,MARONDERA EXT4121,3,2,5
1/7/2022,MARONDERA EXT4121,3,2,5
1/9/2022,MARONDERA EXT4121,2,2,4
1/11/2022,MARONDERA EXT4121,2,2,4
1/12/2022,MARONDERA EXT4121,1,0,1
1/13/2022,MARONDERA EXT4121,2,1,3
1/14/2022,MARONDERA EXT4121,4,1,5
1/15/2022,MARONDERA EXT4121,2,3,5
1/16/2022,MARONDERA EXT4121,2,2,4
1/17/2022,MARONDERA EXT4121,3,3,6
1/18/2022,MARONDERA EXT4121,1,4,5
1/19/2022,MARONDERA EXT4121,4,3,7
1/20/2022,MARONDERA EXT4121,1,5,6
1/21/2022,MARONDERA EXT4121,2,4,6
1/22/2022,MARONDERA EXT4121,4,3,7
1/23/2022,MARONDERA EXT4121,4,4,8
1/24/2022,MARONDERA EXT4121,4,4,8
1/26/2022,MARONDERA EXT4121,1,1,2
1/27/2022,MARONDERA EXT4121,3,1,4
1/29/2022,MARONDERA EXT4121,3,0,3
1/30/2022,MARONDERA EXT4121,1,1,2
1/31/2022,MARONDERA EXT4121,2,1,3
2/1/2022,MARONDERA EXT4121,4,1,5
2/2/2022,MARONDERA EXT4121,1,2,3
2/3/2022,MARONDERA EXT4121,2,0,2
2/5/2022,MARONDERA EXT4121,2,0,2
2/6/2022,MARONDERA EXT4121,3,2,5
2/7/2022,MARONDERA EXT4121,2,3,5
2/8/2022,MARONDERA EXT4121,3,0,3
2/10/2022,MARONDERA EXT4121,1,1,2
2/12/2022,MARONDERA EXT4121,2,0,2
2/14/2022,MARONDERA EXT4121,2,0,2
